TRAIN_COURSE_ID,SEQ,NODE,ARRIVAL_SECONDS,DEPARTURE_SECONDS,Track,Activity
2C01RL#1,1,GIDEAPK,17008,17100,3,STOP
2C01RL#1,2,ROMFORD,17211,17280,4,STOP
2C01RL#1,3,CHDWLHT,17452,17490,3,STOP
2C01RL#1,4,GODMAYS,17572,17610,2,STOP
2C01RL#1,5,SVNKNGS,17695,17730,3,STOP
2C01RL#1,6,ILFELWJ,17751,17751,2,PASS
2C01RL#1,7,ILFELEJ,17788,17788,1,PASS
2C01RL#1,8,ILFORD,17842,17940,3,STOP
2C01RL#1,9,MANPKJ,18012,18012,1,PASS
2C01RL#1,10,MANRPK,18060,18090,1,STOP
2C01RL#1,11,FRSTGTJ,18131,18131,2,PASS
2C01RL#1,12,FRSTGT,18189,18240,2,STOP
2C01RL#1,13,MRYLAND,18327,18360,1,STOP
2C01RL#1,14,STFD,18438,18540,5,STOP
2C01RL#1,15,PUDGMLL,18581,18581,4,PASS
2C01RL#1,16,BOWJ,18621,18621,2,PASS
2C01RL#1,17,BTHNLGR,18719,18719,2,PASS
2C01RL#1,18,WHELSTJ,18772,18772,2,PASS
2C01RL#1,19,LIVST,18894,,16,STOP
2C02RN#1,1,LIVST,62100,63540,17,STOP
2C02RN#1,2,WHELSTJ,63636,63636,1,PASS
2C02RN#1,3,BTHNLGR,63720,63720,1,PASS
2C02RN#1,4,BOWJ,63840,63840,1,PASS
2C02RN#1,5,PUDGMLL,64630,64630,3,PASS
2C02RN#1,6,STFD,64715,64745,8,STOP
2C02RN#1,7,MRYLAND,64835,64955,2,STOP
2C02RN#1,8,FRSTGT,65045,65165,1,STOP
2C02RN#1,9,FRSTGTJ,65225,65225,1,PASS
2C02RN#1,10,MANRPK,65285,65405,2,STOP
2C02RN#1,11,MANPKJ,65433,65433,2,PASS
2C02RN#1,12,ILFORD,65525,65645,4,STOP
2C02RN#1,13,ILFELEJ,65688,65688,2,PASS
2C02RN#1,14,ILFELWJ,65746,65746,1,PASS
2C02RN#1,15,SVNKNGS,65765,65885,4,STOP
2C02RN#1,16,GODMAYS,65975,66095,1,STOP
2C02RN#1,17,CHDWLHT,66185,66215,4,STOP
2C02RN#1,18,ROMFORD,66395,66425,5,STOP
2C02RN#1,19,GIDEAPK,66545,,4,STOP
2C04RN#1,1,LIVST,64111,65340,17,STOP
2C04RN#1,2,WHELSTJ,65436,65436,1,PASS
2C04RN#1,3,BTHNLGR,65520,65520,1,PASS
2C04RN#1,4,BOWJ,65640,65640,1,PASS
2C04RN#1,5,PUDGMLL,66610,66610,3,PASS
2C04RN#1,6,STFD,66695,66725,8,STOP
2C04RN#1,7,MRYLAND,66815,66845,2,STOP
2C04RN#1,8,FRSTGT,66935,66965,1,STOP
2C04RN#1,9,FRSTGTJ,67025,67025,1,PASS
2C04RN#1,10,MANRPK,67085,67115,2,STOP
2C04RN#1,11,MANPKJ,67143,67143,2,PASS
2C04RN#1,12,ILFORD,67235,67265,4,STOP
2C04RN#1,13,ILFELEJ,67308,67308,2,PASS
2C04RN#1,14,ILFELWJ,67366,67366,1,PASS
2C04RN#1,15,SVNKNGS,67385,67415,4,STOP
2C04RN#1,16,GODMAYS,67505,67535,1,STOP
2C04RN#1,17,CHDWLHT,67625,67655,4,STOP
2C04RN#1,18,ROMFORD,67835,67865,5,STOP
2C04RN#1,19,GIDEAPK,67985,,4,STOP
2C05RL#1,1,GIDEAPK,18208,18300,3,STOP
2C05RL#1,2,ROMFORD,18411,18480,4,STOP
2C05RL#1,3,CHDWLHT,18652,18690,3,STOP
2C05RL#1,4,GODMAYS,18772,18810,2,STOP
2C05RL#1,5,SVNKNGS,18895,18930,3,STOP
2C05RL#1,6,ILFELWJ,18951,18951,2,PASS
2C05RL#1,7,ILFELEJ,18988,18988,1,PASS
2C05RL#1,8,ILFORD,19042,19140,3,STOP
2C05RL#1,9,MANPKJ,19212,19212,1,PASS
2C05RL#1,10,MANRPK,19260,19290,1,STOP
2C05RL#1,11,FRSTGTJ,19331,19331,2,PASS
2C05RL#1,12,FRSTGT,19389,19440,2,STOP
2C05RL#1,13,MRYLAND,19527,19560,1,STOP
2C05RL#1,14,STFD,19638,19740,5,STOP
2C05RL#1,15,PUDGMLL,19781,19781,4,PASS
2C05RL#1,16,BOWJ,19821,19821,2,PASS
2C05RL#1,17,BTHNLGR,19919,19919,2,PASS
2C05RL#1,18,WHELSTJ,19972,19972,2,PASS
2C05RL#1,19,LIVST,20094,,16,STOP
2C07RL#1,1,GIDEAPK,27663,27780,3,STOP
2C07RL#1,2,ROMFORD,27891,27960,4,STOP
2C07RL#1,3,CHDWLHT,28132,28170,3,STOP
2C07RL#1,4,GODMAYS,28252,28290,2,STOP
2C07RL#1,5,SVNKNGS,28375,28410,3,STOP
2C07RL#1,6,ILFELWJ,28431,28431,2,PASS
2C07RL#1,7,ILFELEJ,28468,28468,1,PASS
2C07RL#1,8,ILFORD,28522,28620,3,STOP
