DUTY_ID,SEQ,REV_SEQ,Comp idx,START_TIME_SECONDS,START_TIME_HHMMSS,END_TIME_SECONDS,END_TIME_HHMMSS,START_NODE,END_NODE,EVENT_TYPE,TRAIN_COURSE_ID
RSDuty_0,1,58,0,21000,05:50:00,22393,06:13:13,ILFEMUD,SHENFLD,TRAIN,5Y27RL#1
RSDuty_0,2,57,1,22393,06:13:13,22813,06:20:13,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_0,3,56,2,22813,06:20:13,23160,06:26:00,SHENFLD,SHENFLD,SPARE,
RSDuty_0,4,55,3,23160,06:26:00,26365,07:19:25,SHENFLD,PADTLL,TRAIN,9Y27RL#1
RSDuty_0,5,54,4,26365,07:19:25,26460,07:21:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,6,53,5,26460,07:21:00,26577,07:22:57,PADTLL,WBRNPKS,TRAIN,3Y27RL#1
RSDuty_0,7,52,6,26577,07:22:57,26997,07:29:57,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_0,8,51,7,26997,07:29:57,27180,07:33:00,WBRNPKS,WBRNPKS,SPARE,
RSDuty_0,9,50,8,27180,07:33:00,27300,07:35:00,WBRNPKS,PADTLL,TRAIN,3W40RL#1
RSDuty_0,10,49,9,27300,07:35:00,27360,07:36:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,11,48,10,27360,07:36:00,30502,08:28:22,PADTLL,SHENFLD,TRAIN,9W40RL#1
RSDuty_0,12,47,11,30502,08:28:22,30922,08:35:22,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_0,13,46,12,30922,08:35:22,31080,08:38:00,SHENFLD,SHENFLD,SPARE,
RSDuty_0,14,45,13,31080,08:38:00,34181,09:29:41,SHENFLD,PADTLL,TRAIN,9Y75RL#1
RSDuty_0,15,44,14,34181,09:29:41,34241,09:30:41,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,16,43,15,34241,09:30:41,34567,09:36:07,PADTLL,WBRNPKS,TRAIN,3Y75RL#1
RSDuty_0,17,42,16,34567,09:36:07,34987,09:43:07,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_0,18,41,17,34987,09:43:07,35139,09:45:39,WBRNPKS,WBRNPKS,SPARE,
RSDuty_0,19,40,18,35139,09:45:39,35378,09:49:38,WBRNPKS,PADTLL,TRAIN,3U81RL#1
RSDuty_0,20,39,19,35378,09:49:38,35411,09:50:11,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,21,38,20,35411,09:50:11,37032,10:17:12,PADTLL,ABWDXR,TRAIN,9U85RL#1
RSDuty_0,22,37,21,37032,10:17:12,37452,10:24:12,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_0,23,36,22,37452,10:24:12,49405,13:43:25,ABWDXR,ABWDXR,SPARE,
RSDuty_0,24,35,23,49405,13:43:25,53728,14:55:28,ABWDXR,MDNHEAD,TRAIN,9N90JS#1
RSDuty_0,25,34,24,53728,14:55:28,54148,15:02:28,MDNHEAD,MDNHEAD,CHANGE_END,
RSDuty_0,26,33,25,54148,15:02:28,55430,15:23:50,MDNHEAD,MDNHEAD,TRAIN,5U41JS#1
RSDuty_0,27,32,26,54148,15:02:28,54148,15:02:28,MDNHEAD,MDNHEAD,SPARE,
RSDuty_0,28,31,27,55430,15:23:50,55490,15:24:50,MDNHEAD,MDNHEAD,CHANGE_END,
RSDuty_0,29,30,28,55490,15:24:50,59750,16:35:50,MDNHEAD,ABWDXR,TRAIN,9U41RN#1
RSDuty_0,30,29,29,59750,16:35:50,60170,16:42:50,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_0,31,28,30,60170,16:42:50,60529,16:48:49,ABWDXR,ABWDXR,SPARE,
RSDuty_0,32,27,31,60529,16:48:49,62220,17:17:00,ABWDXR,PADTLL,TRAIN,9Y60RN#1
RSDuty_0,33,26,32,62220,17:17:00,62300,17:18:20,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,34,25,33,62300,17:18:20,62510,17:21:50,PADTLL,WBRNPKS,TRAIN,3Y60RN#1
RSDuty_0,35,24,34,62510,17:21:50,62930,17:28:50,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_0,36,23,35,62930,17:28:50,63408,17:36:48,WBRNPKS,WBRNPKS,SPARE,
RSDuty_0,37,22,36,63408,17:36:48,63480,17:38:00,WBRNPKS,PADTLL,TRAIN,3U73RN#1
RSDuty_0,38,21,37,63480,17:38:00,63520,17:38:40,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,39,20,38,63520,17:38:40,65190,18:06:30,PADTLL,ABWDXR,TRAIN,9U73RN#1
RSDuty_0,40,19,39,65190,18:06:30,65610,18:13:30,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_0,41,18,40,65610,18:13:30,65610,18:13:30,ABWDXR,ABWDXR,SPARE,
RSDuty_0,42,17,41,65610,18:13:30,69839,19:23:59,ABWDXR,HTRWTM4,TRAIN,9T88RN#1
RSDuty_0,43,16,42,69839,19:23:59,70259,19:30:59,HTRWTM4,HTRWTM4,CHANGE_END,
RSDuty_0,44,15,43,70259,19:30:59,70260,19:31:00,HTRWTM4,HTRWTM4,SPARE,
RSDuty_0,45,14,44,70260,19:31:00,73870,20:31:10,HTRWTM4,ABWDXR,TRAIN,9U23RO
RSDuty_0,46,13,45,73870,20:31:10,74290,20:38:10,ABWDXR,ABWDXR,CHANGE_END,
RSDuty_0,47,12,46,74290,20:38:10,74504,20:41:44,ABWDXR,ABWDXR,SPARE,
RSDuty_0,48,11,47,74504,20:41:44,76364,21:12:44,ABWDXR,PADTLL,TRAIN,9Y86RX
RSDuty_0,49,10,48,76364,21:12:44,76440,21:14:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,50,9,49,76440,21:14:00,76578,21:16:18,PADTLL,WBRNPKS,TRAIN,3Y86RX
RSDuty_0,51,8,50,76578,21:16:18,76998,21:23:18,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_0,52,7,51,76998,21:23:18,77100,21:25:00,WBRNPKS,WBRNPKS,SPARE,
RSDuty_0,53,6,52,77100,21:25:00,77350,21:29:10,WBRNPKS,PADTLL,TRAIN,3W46RO
RSDuty_0,54,5,53,77350,21:29:10,77380,21:29:40,PADTLL,PADTLL,CHANGE_END,
RSDuty_0,55,4,54,77380,21:29:40,80945,22:29:05,PADTLL,SHENFLD,TRAIN,9W46RO
RSDuty_0,56,3,55,80945,22:29:05,81365,22:36:05,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_0,57,2,56,81365,22:36:05,81366,22:36:06,SHENFLD,SHENFLD,SPARE,
RSDuty_0,58,1,57,81366,22:36:06,83579,23:12:59,SHENFLD,ILFEMUD,TRAIN,5V83RO
RSDuty_1,1,72,0,21300,05:55:00,21946,06:05:46,OLDOXRS,PADTLL,TRAIN,5W12RL#1
RSDuty_1,2,71,1,21946,06:05:46,22020,06:07:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,3,70,2,22020,06:07:00,25152,06:59:12,PADTLL,SHENFLD,TRAIN,9W12RL#1
RSDuty_1,4,69,3,25152,06:59:12,25572,07:06:12,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_1,5,68,4,25572,07:06:12,25680,07:08:00,SHENFLD,SHENFLD,SPARE,
RSDuty_1,6,67,5,25680,07:08:00,28888,08:01:28,SHENFLD,PADTLL,TRAIN,9Y41RL#1
RSDuty_1,7,66,6,28888,08:01:28,28980,08:03:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,8,65,7,28980,08:03:00,29106,08:05:06,PADTLL,WBRNPKS,TRAIN,5Y41RL#1
RSDuty_1,9,64,8,29106,08:05:06,29526,08:12:06,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_1,10,63,9,29526,08:12:06,29700,08:15:00,WBRNPKS,WBRNPKS,SPARE,
RSDuty_1,11,62,10,29700,08:15:00,29820,08:17:00,WBRNPKS,PADTLL,TRAIN,3W54RL#1
RSDuty_1,12,61,11,29820,08:17:00,29880,08:18:00,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,13,60,12,29880,08:18:00,33094,09:11:34,PADTLL,SHENFLD,TRAIN,9W54RL#1
RSDuty_1,14,59,13,33094,09:11:34,33514,09:18:34,SHENFLD,SHENFLD,CHANGE_END,
RSDuty_1,15,58,14,33514,09:18:34,33534,09:18:54,SHENFLD,SHENFLD,SPARE,
RSDuty_1,16,57,15,33534,09:18:54,36557,10:09:17,SHENFLD,PADTLL,TRAIN,9Y89RL#1
RSDuty_1,17,56,16,36557,10:09:17,36689,10:11:29,PADTLL,PADTLL,CHANGE_END,
RSDuty_1,18,55,17,36689,10:11:29,37079,10:17:59,PADTLL,WBRNPKS,TRAIN,3Y89RL#1
RSDuty_1,19,54,18,37079,10:17:59,37499,10:24:59,WBRNPKS,WBRNPKS,CHANGE_END,
RSDuty_1,20,53,19,37499,10:24:59,37500,10:25:00,WBRNPKS,WBRNPKS,SPARE,
